,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-1.1560428086829155,0.7719496164846016,0.7433308916510305,-0.49323393384425046,-0.4454382074687401,-0.6362114070375079,-0.4206984222235789,-0.6149374443958345,-0.31205451913809157,-0.0864987054157523,0.15531753037148296,1.0,0.0,0.0,0.0,0.0
1,-1.1760248286103931,0.6596947951050618,-1.165317203353399,-0.9089665536785813,-1.036927797035715,-0.998331346653321,-1.0222270483369085,1.336459363533279,0.217683376839971,-0.03353391294213801,-0.8362890162005467,1.0,0.0,0.0,0.0,0.0
2,1.186849027813462,-1.3421828528300457,0.1866418639414053,-0.31365988883144613,-0.1533445829912217,-0.4336393616088599,-0.09331779827694377,-0.5320456021565129,-0.4653151603802704,-0.09240499408694831,0.42220040219184213,0.0,0.0,0.0,0.0,1.0
3,-0.017067672816871656,0.3135757625181526,-0.290520159809702,-0.3627621667646348,-0.396755936722487,0.03604095611066014,-0.3834355869776204,-1.0455655519887141,-0.07966124282243787,0.08973561100978569,-0.19645314173623826,0.0,1.0,0.0,0.0,0.0
4,0.4924738353337247,-0.6592993561045204,-0.9267361914778451,1.8561931550732726,2.412211085336315,2.7241540722191346,2.570974921809087,-0.4414367866371528,-0.35783383214232434,-0.004194449205546537,0.26992769568468983,1.0,0.0,0.0,0.0,0.0
5,-0.6964563503510025,0.9450091327780562,-0.37004716376821994,0.14369275706053983,0.13144670087435875,0.025284918300289456,0.19413835933473586,-0.1764348742723039,-0.11486670621482438,-0.04800273631119522,-0.19926408718795507,0.0,1.0,0.0,0.0,0.0
6,0.5374333801705439,-0.748167756363321,1.8567089470702811,-0.18225284026738883,-0.5281980677373703,-0.583327554469852,-0.585719549741395,2.3667015446268134,1.003598740160192,-0.027645973901012318,-1.0979227891045813,1.0,0.0,0.0,0.0,0.0
7,1.1668670078859915,-0.6967176298976993,-0.21099315585118414,-0.272039862773791,-0.5866167926328739,-0.4336393616088599,-0.3248797030196857,1.1152394628388507,0.000890684297443386,-0.051831211634368934,-1.073504080533854,0.0,1.0,0.0,0.0,0.0
8,0.657325499735388,-0.7715541774840569,1.4590739272776916,-0.3543446334046596,-0.16794926421509762,0.4447703929047463,-0.15719694441287257,-1.076905912860706,-0.4527243231888133,0.1103193563947859,0.545224567828979,1.0,0.0,0.0,0.0,0.0
9,0.6473344897716528,-0.757522324811614,0.02758785602436952,-0.9856596354027998,-0.7424000590208838,1.1385348316736557,-0.7454174150812171,-1.7721159614834663,-1.1743874263392315,0.8027878580414401,3.5345312131332824,1.0,0.0,0.0,0.0,0.0
10,-0.866303519734537,1.1133913648473677,-0.37004716376821994,0.717487947765516,1.015029914918852,1.1779736369783482,1.0165823658348192,-0.5656433089539581,-0.2722828324267992,0.0012012016808833359,0.2305926632061897,0.0,1.0,0.0,0.0,0.0
11,-1.021164174172465,1.6372471979518812,0.9819119035265842,-0.20563487737843106,0.0608574082922918,-0.19521385681230966,0.023793969638925713,-1.147251111467857,-0.43119052142301884,-0.06223357578390435,0.6483704951028005,0.0,1.0,0.0,0.0,0.0
12,-1.555683207232403,1.3425782918305904,-0.8472091875193273,0.3466488391843864,-0.08032117687184209,0.01990689939510411,0.023793969638925713,1.47504990407274,0.46250026081435935,-0.02129013252936976,-0.9912801109198313,1.0,0.0,0.0,0.0,0.0
13,1.2567860975596228,-0.6873630614494028,-0.6086281756437736,-0.04803994725000643,0.11684201965048283,-0.8997343333915897,-0.9210850669550212,-0.6108427238798961,4.307037922455343,-0.02947656160835315,0.2639800329787573,0.0,1.0,0.0,0.0,0.0
14,0.05786490191116035,0.5942128159669972,-1.3243712112704347,0.16707479417158205,-0.094925858095718,-0.2113479135278657,-0.18115162421384587,0.020216703326492513,0.5766685354769602,-0.029050139829962122,-0.7283977507490025,0.0,1.0,0.0,0.0,0.0
15,0.807190649191452,-0.8463907250704179,0.10711485998288742,0.10066980877622214,0.2799276266504306,0.30314922840153224,0.2553558743816676,-0.2585392702585604,-0.2506117269015138,-0.011381658157723608,0.22923708548031638,1.0,0.0,0.0,0.0,0.0
16,-1.4158090677400814,1.0151683961402707,-0.290520159809702,-0.6756138233103798,0.02677981876991465,-0.7419791121728196,-0.14921205114588149,-0.10645715058324998,-1.060309393253458,-0.15141244930495368,3.8098223219360223,0.0,0.0,0.0,1.0,0.0
17,0.2776671211133781,-0.1354435230000034,1.061438907485102,-0.6470877380349083,-0.6888495612000054,-0.577053199080469,-0.5990277051863802,-0.9935416028695451,-0.33894255435427423,-0.02101918327253827,-0.17018472929092418,0.0,1.0,0.0,0.0,0.0
18,0.9270827687562961,-0.7434904721391744,-1.6424792271045061,-0.3655680112179599,-0.3042596223046062,-0.1584640609602098,-0.27430871232874204,0.09754392537748745,-0.2939738371062623,0.005039930756461965,0.12945139652300364,0.0,1.0,0.0,0.0,0.0
19,0.7122760545359424,-0.67333120877696,1.3795469233191737,-0.5226953006041637,-0.6645084258268789,-0.5044499438604669,-0.6070125984533713,0.32779320977372906,0.059141169055158795,0.007720351798936163,-0.6164570999695288,0.0,1.0,0.0,0.0,0.0
20,0.6373434798079175,-0.6780084930011098,-1.165317203353399,0.46402666548181837,0.922533600500971,0.45194108477832673,0.9447183264318993,-0.19281375633605824,-0.45848053881003636,-0.07235730666687222,0.5946410516712827,1.0,0.0,0.0,0.0,0.0
21,-1.2359708883928116,0.781304184932898,-0.290520159809702,0.6959764736233572,0.009741024008726078,0.1480830166353548,0.1888150971567418,2.8107687349386703,0.6882037857901545,-0.026409865024357985,-1.267689638038381,1.0,0.0,0.0,0.0,0.0
22,-0.5415956959130744,-0.06996154386193879,-0.9267361914778451,0.8414127444540399,1.000425233694976,0.7952379582259912,1.0325521523688015,-0.5496843982251715,-0.1699053440010779,-0.04226844252232876,1.6646214700915507e-05,1.0,0.0,0.0,0.0,0.0
23,1.1618715029041202,-0.6920403456735527,0.6638038876925126,-0.42729658919111135,-0.6231284956925638,-0.6057359665747909,-0.5937044430083861,-0.08230879882258635,0.305129332572642,-0.03289824621607207,-0.7810300526063924,0.0,1.0,0.0,0.0,0.0
24,1.191844532795333,-0.3272121761900508,0.1866418639414053,-0.2753133479693369,-0.21906564849866333,-0.28932918765305315,-0.34617275173166195,-0.9047176655237993,0.0390153657361995,-0.009265552714334565,0.07018292695626643,0.0,1.0,0.0,0.0,0.0
25,1.2567860975596228,-1.2252507472263594,-0.37004716376821994,-0.8383528016032338,-0.8373304869760773,-1.022532431726655,-0.8013116679501547,-1.0278742595031845,-0.4616447926662079,-0.14441465625173275,0.23281041243431405,1.0,0.0,0.0,0.0,0.0
26,0.7522400943908976,-0.7154267667942886,0.9819119035265842,0.11516667178506831,0.07059386244154241,0.1857291489716522,0.09565800904184563,0.6289126569458315,-0.022055671840500536,-0.0037899472308633836,-0.26731985120114193,1.0,0.0,0.0,0.0,0.0
27,0.6673165096991304,-0.7855860301564997,1.2204929154021378,-0.6007913045550447,-0.40892650440905026,0.3094235837909151,-0.2902784988627243,-1.1012642502888537,-0.7626979465510785,0.12538605957816046,0.9157741438356981,1.0,0.0,0.0,0.0,0.0
28,0.6473344897716528,-0.808972451277239,0.9819119035265842,-0.9365573574696111,-0.9760749586028985,-0.6971622879629418,-0.8918071249760539,-0.6409756671638547,-0.6176902348465119,0.07480059046676636,0.01244218649516147,1.0,0.0,0.0,0.0,0.0
29,-1.440786592649423,1.0058138276919744,1.8567089470702811,-0.26362232941381575,-0.2872208275434176,-0.3771701631044138,-0.2530156636167658,-0.07018212652538353,-0.12193520774539827,-0.052774316350409564,-0.17849323016166027,0.0,0.0,0.0,1.0,0.0
30,-1.2259798784290763,0.781304184932898,-0.290520159809702,-0.22995219597391497,-0.3018255087672935,-0.25795741070613865,-0.271647081239745,0.7744327245122659,-0.01738522307243411,-0.019907211587375864,-0.32605121584675245,1.0,0.0,0.0,0.0,0.0
31,-2.2600494096758754,2.259325999763492,1.8567089470702811,-0.6671962899504046,-0.7253612642596952,-0.40764560356713075,-0.6176591228093594,-0.17905969511585423,-0.3550012869690847,0.04705194193448861,-0.25065713916369486,1.0,0.0,0.0,0.0,0.0
32,-0.8712990247164011,1.436123976313541,-1.165317203353399,0.9218469521160252,0.5841918188145122,0.9449261510869833,0.7584041502021069,0.3406548319071259,0.16630967133348515,0.005804793153778151,-0.692077987766128,0.0,1.0,0.0,0.0,0.0
33,-0.9712091243537747,1.337901007606444,-0.7676821835608094,1.0649450192356036,0.6596493384712045,0.9852612928758734,0.9527032196988905,0.5113731795716446,0.1112919219525204,-0.012968956323292221,-0.7562762789266676,0.0,1.0,0.0,0.0,0.0
34,0.5823929250073631,-0.6686539245528135,0.5047498797754769,0.09692868283845538,-0.03894124673752699,0.14091232476177434,0.07170332924087232,0.7740127531772978,-0.015154185814688071,-0.007501021559247615,-0.469280907998198,1.0,0.0,0.0,0.0,0.0
35,0.962051303629373,-1.0194502413638724,-0.7676821835608094,2.062890363134886,1.4726432599336308,1.2586439205561284,1.5196306416552587,1.1610688347672409,0.43873006482535487,-0.039038680699227175,-0.7923617488316861,1.0,0.0,0.0,0.0,0.0
36,-0.9562226094081683,1.3799965656237727,-0.6881551796022914,-1.0099769539982837,-0.8616716223492038,-0.8369907794977607,-0.8172814544841369,-1.4931500022309294,-1.1500462488065424,-0.04648830778145877,2.6791795050603353,0.0,1.0,0.0,0.0,0.0
37,1.3666872071607317,-1.3000872948127205,-1.006263195436363,-0.05645748060998163,-0.004863657215149841,-0.18714682845453165,-0.008145603429038693,-0.3275720584439363,-0.14380398689427165,-0.05567972401193609,-0.016424429585863456,1.0,0.0,0.0,0.0,0.0
38,0.7472445894090264,-0.49559440825935885,-1.88106023898006,-0.7060104715547347,-0.8470669411253279,-0.7070219892891149,-0.8758373384420717,0.15555246601995143,0.453608756418687,0.056930934779578654,-0.7129635109684185,0.0,1.0,0.0,0.0,0.0
39,0.7222670644996848,-0.7902633143806463,0.6638038876925126,-0.42729658919111135,-0.48925225114036786,-0.575260526112074,-0.40739026677859375,0.014704579555036686,-0.18085133704985712,-0.07206277933653124,-0.28851310859119345,1.0,0.0,0.0,0.0,0.0
40,0.577397420025492,-0.6592993561045204,0.425222875816959,-0.5105366413064217,-0.6231284956925638,-0.3189082916315726,-0.5937044430083861,0.941318833745201,0.0563826272117388,0.06791626612842677,-0.49159702062909755,1.0,0.0,0.0,0.0,0.0
41,0.7922041342458456,-0.8697771461911539,-0.7676821835608094,2.2335792340454943,2.833312727291404,1.9129695540203455,2.9169869633787013,-0.404584301993705,-0.30465423990428614,-0.07470573336998304,0.24160720062213373,1.0,0.0,0.0,0.0,0.0
42,0.5674064100617567,-0.6967176298976993,0.6638038876925126,-0.6021942267817072,-0.6036555873940626,-0.7894849458352902,-0.5803962875634009,-0.31198062263324683,-0.2509519363225465,-0.10052572319089323,0.008097129711947215,1.0,0.0,0.0,0.0,0.0
43,-1.360858512939527,0.8982362905365844,0.5047498797754769,-0.35060350746689284,-0.4454382074687401,-0.4255723332510819,-0.4366682087575611,0.8624167191880756,0.07056279250199234,-0.02232294010696163,-0.40254047465208254,0.0,0.0,0.0,0.0,1.0
44,1.1069209481035658,-1.1410596311917054,-0.21099315585118414,-0.08217772143212808,-0.1265693340807825,-0.01325755052020551,-0.029438652141014963,-0.3065209952786619,-0.1552136708658745,-0.017738471359536233,-0.2559909249788807,0.0,0.0,0.0,0.0,1.0
45,0.8621412039920064,-0.8604225777428608,0.425222875816959,-0.48154291528872933,-0.6109579280060005,-0.49100489659750357,-0.6442754336993297,-0.026557604105575575,0.3088942364409598,0.027896858237948737,-0.5517172215019924,1.0,0.0,0.0,0.0,0.0
46,-0.8712990247164011,1.7074064613140925,-1.4038982152289525,0.008076941816494914,-0.07058472272259148,-0.145915350181444,-0.13856552678989334,-0.1618408703821636,0.18848122790617639,-0.023455381288748123,-0.34303934740003866,0.0,1.0,0.0,0.0,0.0
47,-1.2010023535197347,0.8093678902777804,0.5842768837339948,-0.45441975223992037,-0.46247700222992866,-0.32070096459996766,-0.4419914709355552,0.36716552242698525,-0.17323458763709296,0.009669996326369093,-0.08179213191313309,1.0,0.0,0.0,0.0,0.0
48,0.7322580744634201,-0.7668768932599104,0.3456958718584411,0.12311656440282268,0.4673543690235049,1.1026813723057534,0.6146760713962672,-0.656514606557673,-0.5651846818903261,0.046931129913585425,0.5793443800579289,1.0,0.0,0.0,0.0,0.0
49,-1.1910113435559924,0.7532404795880122,-0.7676821835608094,-0.35761811860020554,-0.42596529917023884,-0.5645044883017033,-0.39940537351160266,0.33598265080560635,-0.03288121898721252,-0.07076542633913002,-0.3134931978448463,1.0,0.0,0.0,0.0,0.0
50,-1.2759349282477597,0.9590409854504991,-0.9267361914778451,-0.11350965116092467,0.572021251127949,-0.18266514603354386,0.3884374288315193,-0.2522921966509105,-0.6658443277098709,-0.10404459977614197,1.6743343464950797,0.0,0.0,0.0,1.0,0.0
51,-0.5615777158405519,1.4267694078652446,-1.2448442073119168,0.874147596409499,0.6985951550682069,0.603421950607714,0.6306458579302494,0.10253108498023326,0.2602013961223269,-0.02114370672753985,-0.47340531698825367,0.0,1.0,0.0,0.0,0.0
52,-1.1860158385741284,0.7579177638121587,0.425222875816959,-0.533451037675243,-0.6791131070507548,-0.7491498040464001,-0.668230113500303,0.8591094449252022,0.22363394033943845,-0.062363951246842235,-0.6372267063836259,1.0,0.0,0.0,0.0,0.0
53,-0.10698676249051006,0.5193762683806395,0.3456958718584411,0.25171776851355493,0.9736499847845368,1.891457478399604,0.9287485398979172,-1.4450107879602148,-0.6524400959191083,0.0928949682192202,1.2514412392737182,0.0,1.0,0.0,0.0,0.0
54,-2.0302561805099226,1.7822430089004535,-0.6086281756437736,0.34431063547328217,0.3480828056951849,0.43759970103116586,0.3857757977425223,-0.4369220947862461,-0.0797406529735099,-0.010744963772146546,-0.18601882495911504,1.0,0.0,0.0,0.0,0.0
55,-1.1710293236285219,0.7953360376053409,0.5047498797754769,-1.0595468726736932,-1.007718434587963,-0.9346914562752945,-1.059489883582867,-0.45235604134632246,-0.7023498753335978,0.06143078708303254,1.873670138527022,1.0,0.0,0.0,0.0,0.0
56,0.07784692183863082,-0.11205710187926747,-0.37004716376821994,-0.017643299005651536,-0.1314375611554078,0.01990689939510411,-0.19445977965883104,-0.540917496607713,0.251320784876515,0.02628569789701771,-0.4287596250565025,0.0,1.0,0.0,0.0,0.0
57,-0.5216136759856039,0.8093678902777804,-1.6424792271045061,-0.006887561934572112,-0.2580114650956658,0.09878451000448915,-0.16518183767986366,0.04851227201996591,0.21253439148240166,0.036324821958404925,-0.7589588108598108,0.0,1.0,0.0,0.0,0.0
58,-1.4507776026131654,1.0058138276919744,1.8567089470702811,0.9634669781736803,1.2681777227993678,0.7405614326899402,1.2720989503785345,0.12557701198660573,-0.24400965598995658,-0.0684405317924999,0.17721576302011202,0.0,0.0,0.0,1.0,0.0
59,-1.3458719979939204,1.0011365434678279,1.8567089470702811,-0.6550376306526626,-0.657206085214941,-0.7079183257733125,-0.6176591228093594,-0.0550106620496621,-0.3174335208255383,-0.06207263457614283,0.03575225032373825,0.0,0.0,0.0,1.0,0.0
60,-1.2309753834109476,1.057263954157596,-0.6881551796022914,1.3300973200748225,1.2414024738889287,0.7979269676785838,1.2401593773105701,0.9570152623896322,0.09063692371053177,-0.060225731435311,-0.34799646433528414,0.0,0.0,0.0,1.0,0.0
61,-0.9212540745350914,1.4080602709686552,-0.6086281756437736,-0.1630795698363342,-0.094925858095718,-0.23554899860119974,-0.13856552678989334,-0.9331707234678855,-0.12644510210787296,-0.042853679310091305,0.06083250310162135,0.0,1.0,0.0,0.0,0.0
62,0.2726716161315069,-0.10737981765512095,0.6638038876925126,-0.40297927059562744,-0.221499762035976,-0.45604777371379884,-0.351496013909656,-0.96724089801717,-0.23574639180845983,-0.05184067162628072,0.5793805148959787,0.0,1.0,0.0,0.0,0.0
63,1.111916453085437,-0.6873630614494028,-0.05193914793414837,-0.33563900371582583,-0.39432182318517434,0.05396768579461129,-0.41537516004558483,-0.46784248432326986,0.055968718726427086,0.10736253096586003,-0.2820120259515082,0.0,1.0,0.0,0.0,0.0
64,0.6473344897716528,-0.7341359036908781,-1.165317203353399,-0.3267538296136298,0.9541770764860356,0.7226347030059891,0.7850204610920773,-0.8506463561466611,-1.1529368451341537,-0.024673653187209772,4.095092481894189,1.0,0.0,0.0,0.0,0.0
65,0.052869396929289186,0.4913125630357537,-0.7676821835608094,0.3405695095355154,0.1338808144116714,0.1418086612459719,0.11961268884281892,-0.3065209952786619,0.28423456806908937,-0.01596949934383277,-0.5805466219297842,0.0,1.0,0.0,0.0,0.0
66,-2.130166280147296,2.1704575995046915,-0.05193914793414837,0.08710822725181765,0.17282663100867385,-0.29291453358984343,-0.15719694441287257,-0.9341156589715639,0.3725261491039095,-0.05188008825924647,0.025649549092290398,1.0,0.0,0.0,0.0,0.0
67,0.16277050653039807,0.2761574887249704,-0.37004716376821994,-0.28419852207153296,-0.43570175331948946,-0.34848739561009195,-0.3887588491556145,-0.2336034722448316,0.11502391251633773,-0.01373523127167169,-0.5742684841849431,0.0,1.0,0.0,0.0,0.0
68,0.6273524698441824,-0.6826857772252564,1.2204929154021378,-0.4810752745465085,-0.35294189305085927,-0.5268583559654059,-0.41803679113458186,-0.24966737580736018,-0.28798277202748684,-0.056055932728146615,0.4642732263134794,1.0,0.0,0.0,0.0,0.0
69,0.6922940346084719,-0.7715541774840569,1.061438907485102,-0.5582359970129478,-0.23853855679716454,0.10505886539387206,-0.28761686777372725,-0.4536684517680976,-0.6765188141214692,0.07378145490091116,1.398853262859161,1.0,0.0,0.0,0.0,0.0
70,0.8171816591551873,-0.832358872397975,0.5047498797754769,-0.23182275894279833,-0.28478671400610495,-0.15487871502341957,-0.3168948097526946,0.45903425195124936,0.07146625122149577,0.01748067254364667,-0.27014871221734804,1.0,0.0,0.0,0.0,0.0
71,0.6273524698441824,-0.757522324811614,1.4590739272776916,-0.45582267446658287,-0.45760877515530335,-0.26871344851650936,-0.4233600533125759,-0.9824123624928913,-0.2161869376048114,0.018746821276383482,-0.05741485584443252,1.0,0.0,0.0,0.0,0.0
72,-0.02705868278060689,0.4679261419150178,0.3456958718584411,-0.7420188087057398,-0.8592375088118911,-0.7168816906152881,-0.8598675519080895,-0.24405025920216236,0.19669016119904909,0.04029366913978318,-0.596738129767711,0.0,1.0,0.0,0.0,0.0
73,0.9520602936656378,-1.0194502413638724,-0.37004716376821994,0.4434504728241012,0.4576179148742543,-0.009672204583415282,0.12227431993181595,0.40748277058391924,0.4350101443284797,-0.04329880415971549,-0.17628278945776885,1.0,0.0,0.0,0.0,0.0
74,-0.6514968055141833,0.8093678902777804,-0.37004716376821994,-0.6213674972127619,-0.7594388537820723,-0.6595161556266443,-0.7347708907252288,-0.6219719642565498,0.15885200441376812,-0.00012212534750987388,-0.6449356557958978,0.0,1.0,0.0,0.0,0.0
75,0.7322580744634201,-0.7621996090357639,1.14096591144362,-0.506795515368655,-0.36024423366279723,-0.2669207755481142,-0.3195564408416916,-0.7428712123104813,-0.5200242727722544,-0.01038545640704688,0.5679118596735016,1.0,0.0,0.0,0.0,0.0
